"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Botswana","BWA","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","50.4686088562012","53.3905181884766","51.9334716796875","49.0133018493652","44.8017883300781","38.2082405090332","33.659481048584","29.1390991210938","27.90625","25.920129776001","21.4416599273682","17.3552303314209","","13.4557600021362","13.4871196746826","11.9461002349854","11.612380027771","11.419469833374","11.5775604248047","11.5888700485229","12.5451698303223","10.4164695739746","11.2160196304321","12.1081304550171","12.8188896179199","22.2366008758545","21.9101600646973","","19.3646697998047","20.1757297515869","19.3946990966797","17.9462394714355","17.7365608215332","17.3258495330811","16.1301307678223","15.4791698455811","14.4893102645874","15.5611095428467","16.2817993164062","16.3658695220947","","","14.2228698730469","14.7663097381592","15.2771596908569","","","","","","","18.3308410644531","",
"Central African Republic","CAF","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","57.6799011230469","55.5852813720703","53.828369140625","","","","57.5313682556152","57.0279693603516","","","49.9304809570312","46.9342918395996","43.8879814147949","","","38.6571884155273","48.5955581665039","50.7152214050293","50.7939414978027","42.635009765625","47.7164115905762","","","","","","","","","","","","","","56.9602088928223","56.7979393005371","49.5757904052734","41.3278884887695","41.0668296813965","39.1367111206055","41.7481117248535","39.6319999694824","","","","","15.1403532028198","","","","","",
"Canada","CAN","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","4.57612991333008","4.43416023254395","4.5971097946167","4.74357986450195","4.85031986236572","5.09040021896362","5.2243800163269","5.18590021133423","5.46567010879517","3.0341100692749","2.89843988418579","4.12122011184692","4.20974016189575","5.22837018966675","4.76647996902466","","2.27697992324829","1.2985600233078","0.587539970874786","","","","","","","","","","","","0.559189975261688","0.649070024490356","0.50094997882843","0.291590005159378","1.45297002792358","1.22579002380371","0.978990018367767","2.21157002449036","2.26157999038696","3.70773005485535","",
"Central Europe and the Baltics","CEB","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","22.8612804412842","21.1167793273926","","","19.8683490753174","20.1115703582764","20.5319900512695","20.9346199035645","21.0429000854492","20.8327503204346","20.4248104095459","19.8781700134277","19.2187404632568","18.511739730835","18.0665302276611","17.4366703033447","17.9248905181885","18.2649002075195","11.3861303329468","9.64702033996582","","","0.370730012655258","0.604170024394989","0.652800023555756","0.179150000214577","0.232500001788139","0.13544000685215","","","","","0.383940011262894","0.353520005941391","0.962090015411377","1.37627005577087","0.0450000017881393","0.0126000000163913","0.0326999984681606","0.0869100019335747","0.126169994473457","0.130789995193481","0.105669997632504","0.137390002608299","0.235210001468658","",
"Channel Islands","CHI","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35179996490479","3.23663997650146","4.81406021118164","3.3280200958252","3.58455991744995","3.39424991607666","3.35414004325867","2.95795011520386","2.72321009635925","2.48050999641418","2.30256009101868","1.90333998203278","1.60679996013641","2.27495002746582","2.16669988632202","",
"China","CHN","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.90422010421753","2.90387988090515","5.09488010406494","8.46737003326416","9.27470970153809","10.3650798797607","10.5549602508545","10.4692897796631","9.12650966644287","8.05912971496582","6.66834020614624","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","52.7389907836914","","","","","","","","","","","","","","54.2331008911133","53.2409286499023","","","","45.9572906494141","44.9358100891113","","44.1627616882324","46.098560333252","42.9351615905762","43.1302299499512","47.1526412963867","","","","","","46.5987205505371","","","","34.3481712341309","30.3167400360107","27.2987308502197","18.2038707733154","17.1400604248047","12.6659297943115","11.4065599441528","9.67393016815186","10.439359664917","9.77040958404541",
"Cameroon","CMR","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","36.8177299499512","37.8472213745117","39.510139465332","41.5670013427734","35.1532287597656","33.9006195068359","35.025821685791","33.5078315734863","32.3687515258789","31.9913501739502","","","","","","","","25.2947196960449","","26.0399799346924","27.8640995025635","","","","","","","","","","","","","","","","","14.0224800109863","11.3203201293945","","9.95547008514404","5.79732990264893","","5.16027021408081","4.7678599357605","5.0059700012207","6.68005990982056","17.0820903778076","8.58580017089844","4.52497863769531","4.41173982620239","3.93249988555908",
"Congo, Dem. Rep.","COD","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","30.5156097412109","32.4440116882324","","","30.7583599090576","","","","28.4731998443604","","","","26.1696701049805","25.3579502105713","","","","37.2169303894043","","","40.7291107177734","42.15087890625","42.8042297363281","41.4641189575195","33.9521102905273","","","","64.6325378417969","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","22.6144008636475","","16.6704692840576","","14.4452295303345","","10.4089403152466","9.48303031921387","16.3136100769043","16.3902206420898","14.8754396438599","13.5021095275879","11.4679002761841","","","","","","","","","","","","","","","","","","","","","49.3468704223633","45.6339111328125","","","","14.0770502090454","","11.697319984436","","","50.1275482177734","","","21.056640625","","","","",
